,author,description,publishedAt,source,title,url,urlToImage
2245,Ryan Gaydos,"A New Jersey trans woman was arrested after trying to light a pro-police flag on fire at the Philadelphia Pride Parade on Sunday, police said.",2018-06-12T13:30:00Z,fox news,"Trans woman arrested after trying to burn pro-police flag at pride parade, police say",http://www.foxnews.com/us/2018/06/12/trans-woman-arrested-after-trying-to-burn-pro-police-flag-at-pride-parade-police-say.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/us/2018/06/12/trans-woman-arrested-after-trying-to-burn-pro-police-flag-at-pride-parade-police-say/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528810131460.jpg?ve=1
2246,,"Part 2: Many Hasidic Jewish communities in New York and neighboring New Jersey forbid the use of smartphones, social media and technology. Why? The answer may come from a watershed moment in the Hasidic culture, where ultra-Orthodox Jewish leaders held a summ…",2018-06-12T13:29:23Z,fox news,Community in Conflict: Hasidic Jews & Tech,http://video.foxnews.com/v/5796583777001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796603892001_5796583777001-vs.jpg
2247,,President says 'provocative' war games will come to an end after historic summit with North Korea's Kim Jong Un; Lucas Tomlinson has reaction from the Pentagon.,2018-06-12T13:27:23Z,fox news,Trump seeks pause in joint military drills in South Korea,http://video.foxnews.com/v/5796583772001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796603890001_5796583772001-vs.jpg
2248,Alexandria Hein,A Florida fire station that welcomed nine babies to its firefighter family over the last 10 months arranged for a touching photoshoot featuring the infants and their proud parents.,2018-06-12T13:24:25Z,fox news,Florida fire station welcomes 9 babies in 10 months,http://www.foxnews.com/health/2018/06/12/florida-fire-station-welcomes-9-babies-in-10-months.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/health/2018/06/12/florida-fire-station-welcomes-9-babies-in-10-months/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528809511715.jpg?ve=1
2249,,Secretary of State Pompeo will lead charge to implement framework of President Trump's agreement with North Korea's Kim Jong Un; Rich Edson reports from Singapore.,2018-06-12T13:24:07Z,fox news,US to enter 'vigorous negotiations' on denuclearization,http://video.foxnews.com/v/5796600814001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796603866001_5796600814001-vs.jpg
2250,,"Jogger in Oakland, California throws homeless man's belongings into lake, trash can.",2018-06-12T13:17:08Z,fox news,"Jogger throws homeless man's belongings into lake, trash",http://video.foxnews.com/v/5796597994001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796599427001_5796597994001-vs.jpg
2251,Sasha Savitsky,"""Bachelorette"" fans were sent into a panic ABC cut off when Trump's historic meeting with North Korea leader Kim Jong Un  ""If @ABCNetwork doesn't turn off this Trump and Kim Jong-Un  update and put The Bachelorette back on I'm going to be mildly upset for awh…",2018-06-12T12:58:04Z,fox news,'Bachelorette' fans go nuclear when ABC interrupts show for historic Trump/Kim handshake,http://www.foxnews.com/entertainment/2018/06/12/bachelorette-fans-go-nuclear-when-abc-interrupts-show-for-historic-trumpkim-handshake.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/entertainment/2018/06/12/bachelorette-fans-go-nuclear-when-abc-interrupts-show-for-historic-trumpkim-handshake/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528808097912.jpg?ve=1
2252,Travis Fedschun,"Fox News Man, ejected from vehicle, survives violent crash at Florida toll plaza Fox News Raw video shows driver being expelled through his windshield after slamming into a toll booth divider. A sleepy driver slammed into a toll plaza in Central Florida earli…",2018-06-12T12:46:20Z,fox news,"Man, ejected from vehicle, survives violent crash at Florida toll plaza - Fox News",http://www.foxnews.com/us/2018/06/12/man-ejected-from-vehicle-survives-violent-crash-at-florida-toll-plaza.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/0/0/694940094001_5796568924001_5796567560001-vs.jpg?ve=1
2253,FOX News Talk,"Senator Lindsey Graham (R-SC) praised President Trump's historic meeting with Kim Jong-un to Brian Kilmeade. Graham said while he does not trust China overall, they have been helpful leading up to the summit in Singapore. He went on to say this is the last ch…",2018-06-12T12:45:19Z,fox news,Senator Lindsey Graham: This Is The Last Chance For Peace With North Korea,https://radio.foxnews.com/2018/06/12/senator-lindsey-graham-this-is-the-last-chance-for-peace-with-north-korea/,https://radio.foxnews.com/wp-content/uploads/2018/06/trump-kim-2.jpg
2254,,Will Kim Jong Un follow through and how should the White House apply pressure? Former Trump campaign manager David Bossie weighs in.,2018-06-12T12:43:06Z,fox news,What's next after North Korea denuclearization agreement?,http://video.foxnews.com/v/5796587074001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796587612001_5796587074001-vs.jpg
2255,FOX News Talk,Congressman Lee Zeldin (R-NY) joined Brian Kilmeade in studio and said President Trump's historic meeting with North Korean leader Kim Jong-un is a great first step. Zeldin believes President Trump has learned from the failures of previous Presidents' negotia…,2018-06-12T12:41:27Z,fox news,Congressman Lee Zeldin: President Trump Has Learned From The Failures Of Previous Presidents’ Negotiations With North Korea,https://radio.foxnews.com/2018/06/12/congressman-lee-zeldin-president-trump-has-learned-from-the-failures-of-previous-presidents-negotiations-with-north-korea/,https://radio.foxnews.com/wp-content/uploads/2018/06/trump-kim-1.jpg
